customer_id,full_name,age,country,account_open_date,transaction_date,transaction_type,transaction_amount,account_balance,is_international
161813,Morgan Smith,54,France,2024-03-04,2023-06-23,ATM,2323.53,9817.31,True
127712,Morgan Smith,42,Germany,2015-12-14,2023-12-09,Deposit,4940.7,17267.26,False
724785,Riley Jones,65,Australia,2022-04-28,2024-10-31,Deposit,773.52,11294.42,True
867214,Cameron Davis,18,Australia,2023-09-11,2024-03-06,Transfer,4684.0,11134.56,True
212816,Cameron Wilson,70,Australia,2016-09-21,2024-12-27,POS,-264.39,9186.93,True
228778,Casey Smith,63,India,2019-03-21,2024-11-19,Transfer,1955.13,12054.7,False
686580,Morgan Jones,32,India,2020-06-26,2024-11-17,Online,-114.98,3980.36,True
385977,Riley Smith,26,Germany,2018-06-25,2024-10-19,ATM,3510.79,9879.5,True
235230,Riley Jones,32,Netherlands,2015-12-30,2023-11-20,POS,2846.25,18695.3,True
818040,Jordan Miller,66,Spain,2021-06-26,2024-11-03,Transfer,3386.49,21710.68,True
906741,Sam Davis,74,Italy,2015-10-13,2024-09-30,Online,1559.64,8819.54,False
369114,Jamie Davis,41,Netherlands,2015-05-29,2024-02-24,Online,1532.15,7740.9,True
434618,Riley Brown,21,India,2018-01-12,2024-08-16,POS,-250.74,3733.68,True
932972,Jamie Wilson,29,Australia,2021-09-19,2024-04-29,Online,1424.7,15026.67,True
251456,Riley Anderson,54,Canada,2023-04-14,2024-10-20,Online,4611.09,11140.77,True
904449,Casey Johnson,54,Spain,2016-03-31,2024-02-16,Online,1585.75,21341.97,False
962312,Sam Johnson,60,UK,2019-11-02,2023-03-25,Online,4072.52,10653.65,True
205570,Sam Thomas,23,Netherlands,2017-03-10,2023-04-23,Transfer,4132.79,12076.1,True
370846,Taylor Anderson,56,USA,2018-03-30,2023-11-28,POS,1552.83,13659.18,False
100404,Casey Miller,73,France,2017-10-09,2024-01-13,ATM,2975.94,19029.46,False
803286,Jordan Johnson,63,Italy,2022-10-02,2024-10-16,ATM,24.54,9467.96,False
374907,Riley Jones,41,USA,2021-11-12,2023-02-10,Online,70.23,8581.09,False
773744,Casey Wilson,28,USA,2024-11-30,2023-04-15,Transfer,-232.38,19680.81,False
815460,Drew Davis,30,Canada,2019-03-04,2023-07-21,Online,2695.58,3004.4,False
984574,Taylor Wilson,51,Spain,2022-08-17,2024-03-25,Online,1843.39,19755.19,True
765220,Riley Wilson,42,France,2021-12-31,2023-09-23,Transfer,2514.18,5582.08,False
335365,Alex Miller,24,Spain,2016-04-25,2023-07-29,Deposit,2365.9,18105.81,False
442786,Drew Davis,69,Netherlands,2019-08-14,2024-07-16,POS,1426.12,13822.96,True
150612,Casey Smith,21,Germany,2020-12-01,2023-04-28,ATM,3226.1,10128.86,True
910006,Jordan Davis,25,Australia,2022-08-28,2024-12-13,Transfer,3671.76,21161.87,True
909956,Riley Anderson,37,Netherlands,2019-05-21,2024-01-12,ATM,-419.54,112.69,False
300244,Taylor Smith,46,Spain,2021-08-05,2024-07-04,Transfer,639.83,5250.97,False
897348,Taylor Thomas,71,Netherlands,2015-12-07,2024-06-23,Transfer,3422.8,14803.97,True
104809,Jamie Smith,70,USA,2022-09-18,2023-03-25,Deposit,1626.41,8722.1,False
263273,Taylor Johnson,68,Netherlands,2020-07-03,2024-03-29,Online,3143.66,15390.17,False
808690,Morgan Miller,62,Netherlands,2022-09-09,2024-10-28,POS,1408.29,1988.08,True
244528,Riley Davis,63,Spain,2023-04-05,2024-09-20,Deposit,1649.15,4066.68,False
606964,Drew Smith,27,USA,2021-11-01,2024-05-28,ATM,372.73,3001.95,True
549613,Drew Brown,60,France,2020-02-10,2024-08-27,POS,920.27,4787.01,False
138765,Jamie Miller,51,UK,2017-04-14,2024-11-08,Online,2829.76,12070.46,False
931538,Riley Wilson,74,USA,2018-04-18,2024-01-22,Deposit,1882.4,16949.76,True
416076,Jordan Thomas,43,UK,2019-09-22,2023-12-16,Transfer,3758.66,21878.88,True
943523,Taylor Anderson,58,Spain,2024-07-10,2023-10-23,ATM,4189.22,20913.13,True
646237,Riley Davis,66,USA,2019-08-17,2023-09-15,Deposit,2479.06,6497.13,False
301152,Riley Jones,20,Canada,2023-12-12,2023-03-22,Deposit,3670.47,12549.37,True
399888,Morgan Johnson,73,Germany,2024-09-07,2023-09-25,POS,1187.97,5256.26,False
800903,Alex Brown,23,Australia,2015-11-07,2024-02-23,ATM,1782.34,7145.33,False
994751,Jamie Anderson,22,Canada,2015-09-19,2023-08-23,ATM,3420.28,13540.86,False
192193,Sam Anderson,22,Australia,2018-12-13,2023-11-07,ATM,1624.17,3079.54,True
136187,Jordan Jones,71,Canada,2016-02-10,2023-12-23,POS,2736.78,7178.45,False
605950,Casey Wilson,64,Spain,2020-12-30,2023-08-01,ATM,519.55,19233.58,True
238311,Morgan Thomas,40,Australia,2015-12-08,2024-07-27,POS,2798.74,12174.45,False
900921,Casey Wilson,66,Italy,2018-09-01,2023-02-18,Transfer,4238.33,13201.52,False
608153,Morgan Johnson,26,Netherlands,2023-09-08,2023-05-07,POS,4277.52,4667.41,False
289089,Taylor Johnson,52,Germany,2015-09-01,2023-08-11,Online,3483.89,8507.14,False
686165,Jamie Brown,37,Italy,2016-05-04,2023-10-06,ATM,3601.64,20940.86,True
536341,Jamie Johnson,66,Canada,2015-01-12,2024-02-12,Online,2568.6,5944.71,False
412066,Riley Miller,59,Canada,2024-01-24,2024-05-19,Online,2715.67,11076.66,False
718362,Jordan Anderson,52,Italy,2016-07-14,2023-10-21,Transfer,235.08,620.27,True
787409,Cameron Jones,67,Italy,2015-02-11,2023-10-04,Deposit,1941.23,11560.11,False
661419,Casey Brown,35,UK,2022-06-18,2024-03-13,Transfer,1979.27,2497.59,False
740053,Taylor Miller,34,India,2016-08-16,2023-04-17,POS,4771.74,21181.97,False
960395,Cameron Williams,41,Germany,2018-12-23,2024-10-19,POS,1870.98,18385.57,False
731172,Jordan Williams,20,Netherlands,2020-01-01,2024-02-24,ATM,2521.38,18297.45,False
225917,Taylor Williams,49,India,2023-11-04,2024-09-02,Online,2432.88,8171.82,False
910717,Jamie Smith,52,Italy,2024-01-01,2024-03-04,Transfer,3002.19,19763.21,True
399770,Riley Anderson,55,Italy,2019-08-21,2024-01-10,Deposit,3615.28,14520.94,True
798168,Drew Miller,30,UK,2024-09-03,2023-03-14,Transfer,737.73,8276.51,True
581680,Jamie Anderson,73,Germany,2015-05-14,2024-09-25,ATM,2407.98,14952.05,True
381342,Taylor Thomas,64,Germany,2023-08-05,2023-01-30,Transfer,4042.55,4388.14,False
639542,Jordan Johnson,42,France,2023-06-06,2023-07-07,Deposit,2047.13,4992.05,True
144238,Casey Davis,26,USA,2017-08-05,2023-12-30,Deposit,1031.52,15903.16,False
101252,Jamie Anderson,21,India,2024-11-06,2024-03-26,Online,3100.9,8059.72,False
926196,Sam Davis,31,USA,2015-03-14,2023-07-14,Online,4030.72,16031.1,True
964141,Drew Johnson,54,Australia,2016-02-03,2023-06-05,ATM,-152.73,7610.81,True
585450,Taylor Miller,51,Canada,2018-11-29,2023-06-21,Online,3772.35,20882.98,True
415826,Jordan Wilson,28,Spain,2022-03-10,2023-02-10,POS,4019.06,23072.12,False
421638,Jamie Anderson,58,Spain,2022-12-16,2023-03-04,Online,2038.38,19721.32,True
705605,Riley Brown,73,Germany,2015-05-10,2023-01-23,POS,4908.18,10393.52,True
427359,Cameron Thomas,20,Netherlands,2023-02-26,2023-12-26,Transfer,3826.9,7790.74,False
702875,Taylor Brown,45,USA,2024-09-07,2023-03-16,POS,3755.14,13296.39,False
106949,Sam Anderson,46,France,2023-12-22,2024-07-13,ATM,3613.11,3859.06,True
863185,Alex Johnson,26,Netherlands,2019-12-17,2024-11-02,Deposit,328.34,941.95,False
417537,Cameron Brown,20,Australia,2020-06-24,2023-04-28,ATM,694.77,11805.25,False
828913,Casey Brown,42,Spain,2015-09-23,2024-09-03,ATM,2051.95,12508.89,False
762301,Taylor Miller,51,India,2019-04-10,2024-01-15,ATM,952.02,20844.2,False
650222,Morgan Miller,29,Italy,2020-06-08,2024-11-09,ATM,1783.83,5900.48,True
880722,Cameron Jones,59,India,2017-03-03,2023-10-17,Online,4386.55,9622.82,False
555102,Jordan Jones,26,Italy,2021-04-19,2024-03-15,Transfer,4033.8,6393.26,True
437889,Morgan Anderson,32,India,2022-11-09,2024-10-29,Deposit,2965.22,21324.33,True
576467,Casey Brown,57,USA,2018-08-05,2023-01-07,POS,4219.66,19798.1,True
456600,Casey Thomas,42,Spain,2015-06-13,2023-07-15,POS,3810.75,20275.3,True
415557,Cameron Johnson,22,Spain,2015-04-05,2024-02-25,Transfer,1859.42,19924.42,False
983671,Cameron Brown,28,Netherlands,2019-12-11,2024-07-21,ATM,605.86,11151.37,False
404462,Drew Thomas,51,India,2022-11-20,2023-07-12,ATM,2328.11,11406.85,True
350875,Taylor Brown,41,Canada,2018-02-07,2024-07-12,Deposit,3549.26,10224.05,False
563389,Drew Thomas,32,France,2021-07-11,2023-05-28,POS,1900.31,13725.68,False
170390,Riley Thomas,55,India,2017-04-01,2024-10-30,ATM,3167.25,12307.39,False
807689,Alex Smith,25,India,2015-08-26,2023-07-21,Online,18.8,9104.96,False
353490,Jordan Smith,22,USA,2021-08-25,2024-03-19,Deposit,3614.03,22358.89,False
